blind_id,goal_correct,objects_correct,scene_specific,order_sensible,checks_observable,scene_ready,unsupported_visual_assertion,recovery_branch_conditional,review_status,reviewer,note,unsupported_reason
E021,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/goal_achieved, and edges grasp_cup/release_and_verify form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '杯子重心位置及抓取稳定性' remains explicit.
E022,1,1,0,1,1,0,0,yes,complete,Codex independent semantic rerater 2026-09-07,The candidate has a generic manipulation path and does not represent the tall occluder between the cube and box.,No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的具体重量和摩擦系数' remains explicit.
E023,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_cube/transparent_box, nodes start_state/goal_state, and edges grasp_cube/place_and_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的精确重量与摩擦系数' remains explicit.
E024,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_block/transparent_box, nodes start_state/task_complete, and edges edge_observe/edge_verify_goal form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的具体位置和姿态未知' remains explicit.
E025,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/release_and_verify, and edges e1_approach_grasp/e5_recovery_no_space form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '托盘内剩余空位的具体尺寸是否足以容纳绿色杯子底部' remains explicit.
E026,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/goal_state, and edges grasp_cup/verify_stability form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '杯子重心位置及抓取稳定性' remains explicit.
E027,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/final_release_check, and edges check_centering/skip_to_verify form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as 'Exact concentricity of the bowl relative to the plate center' remains explicit.
E028,1,1,1,0,1,0,0,yes,complete,Codex independent semantic rerater 2026-09-07,"The yellow obstacle is described, but no node or edge requires a free-space decision before placement, so core ordering still needs correction.",No unsupported current-scene visual fact was identified; physical uncertainty such as '盒子内部剩余可用空间的精确几何形状' remains explicit.
E029,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_cube/transparent_box, nodes start_state/goal_achieved, and edges grasp_cube/release_and_verify form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的精确重量与摩擦系数' remains explicit.
E030,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_block/transparent_box, nodes start_state/goal_state, and edges edge_1/edge_6 form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的具体重量和摩擦系数' remains explicit.
E031,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/goal_achieved, and edges grasp_bowl/place_and_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红碗的确切重量和摩擦系数' remains explicit.
E032,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/goal_state, and edges grasp_cup/place_and_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '杯子的确切重量和重心位置' remains explicit.
E033,1,1,0,0,1,0,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"The bowl/plate objects are correct, but start_state and the transport path require correction to avoid redundant motion.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗是否存在' remains explicit.
E034,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/goal_achieved, and edges e1_grasp/e3_place_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '杯子的确切重量和重心位置' remains explicit.
E035,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/place_and_release, and edges e1_observe_before_grasp/e5_verify_goal form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '绿色杯子的精确抓取点是否可达' remains explicit.
E036,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/place_center, and edges e1_approach/e6_final_check form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '碗的具体重心位置' remains explicit.
E037,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_cube/transparent_box, nodes start_state/goal_achieved, and edges edge_observe_verify/edge_recovery_fix form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as 'Whether the cube is currently grasped by the robot arm (out of view)' remains explicit.
E038,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/gray_tray, nodes start_state/goal_state, and edges e1_observe/e4_place_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as 'Exact identity of green cup and gray tray.' remains explicit.
E039,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_cube/transparent_box, nodes start_state/goal_state, and edges e1_approach/e6_release_verify form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as 'Exact pose and orientation of the blue cube.' remains explicit.
E040,1,1,0,0,1,0,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"The cube/box roles are correct, but target capacity and yellow-obstacle handling are missing from the core path.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的位置和姿态未知' remains explicit.
E041,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_block/transparent_box, nodes start_state/goal_verified, and edges edge_verify_1/edge_final_verify form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '机械臂当前是否抓持着蓝色方块' remains explicit.
E042,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/goal_state, and edges e1/e6 form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗的位置' remains explicit.
E043,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/gray_tray, nodes start_state/release_and_verify, and edges edge_grasp/edge_recovery_place_fail form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '托盘内剩余空位的具体几何尺寸是否足以容纳杯子底部' remains explicit.
E044,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/goal_achieved, and edges grasp_bowl/verify_placement form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗的确切重量和摩擦系数' remains explicit.
E045,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_cube/transparent_box, nodes start_state/goal_state, and edges grasp_cube/place_and_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的精确重心位置' remains explicit.
E046,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/bowl_on_plate_center, and edges move_yellow_cube/verify_final_state form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗的确切重量和摩擦系数' remains explicit.
E047,1,0,0,1,1,0,1,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"The candidate treats the visible brown occluder as the task blue block, so the scene binding is incorrect.","The one-view candidate labels the visible brown occluder as the task blue block, an unsupported visual identity assertion."
E048,1,1,0,0,1,0,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"The bowl/plate goal is correct, but the yellow target obstruction is absent from the nodes and placement preconditions.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗的具体重心位置' remains explicit.
E049,1,1,0,0,1,0,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"The cup/tray roles are correct, but the graph needs a verify-existing-placement branch before manipulation.",No unsupported current-scene visual fact was identified; physical uncertainty such as '杯子的确切重心和抓取点' remains explicit.
E050,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects green_cup/grey_tray, nodes start_state/goal_state, and edges e1_observe/e4_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '绿色杯子的完整姿态和重心' remains explicit.
E051,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/verify_and_release, and edges e1_approach_grasp/e5_recover_slip form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红碗的确切重量与摩擦系数' remains explicit.
E052,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects blue_cube/transparent_box, nodes start_state/goal_state, and edges grasp_cube/place_and_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '蓝色方块的精确重心位置' remains explicit.
E053,1,1,1,1,1,1,0,yes,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/goal_state, and edges edge_1/edge_recovery_1 form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗的位置和姿态未知' remains explicit.
E054,1,1,1,1,1,1,0,not_proposed,complete,Codex independent semantic rerater 2026-09-07,"Objects red_bowl/white_plate, nodes start_state/goal_state, and edges grasp_bowl/place_and_release form a usable layer-2 draft without correcting the core identity, relation, or order.",No unsupported current-scene visual fact was identified; physical uncertainty such as '红色碗的确切重量和摩擦系数' remains explicit.
